"","Estimate","Std. Error","t-value","Pr(>|t|)","COD_MUNI"
"scaled_rainfall_deviation:factor(COD_MUNI)41026",-2.10372152885012,0.111736309544652,-18.8275551378349,0.000000000000000000000000000000000000000000000000000000000000000000000000000000500256616371883,41026
"scaled_rainfall_deviation:factor(COD_MUNI)41078",-2.08825989308694,0.101471560799337,-20.5797553189957,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000486214830779843,41078
"scaled_rainfall_deviation:factor(COD_MUNI)41132",-2.17023322508916,0.0868454522679139,-24.9896012792253,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110802291254389,41132
"scaled_rainfall_deviation:factor(COD_MUNI)41206",-2.08242552275446,0.104604485338203,-19.9076121451355,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400104252458141,41206
"scaled_rainfall_deviation:factor(COD_MUNI)41244",-2.09345370327535,0.127874597209572,-16.3711460208506,0.00000000000000000000000000000000000000000000000000000000000326997722541698,41244
"scaled_rainfall_deviation:factor(COD_MUNI)41298",-2.08891207369637,0.10204018552798,-20.4714648732541,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000449814499417301,41298
"scaled_rainfall_deviation:factor(COD_MUNI)41306",-2.13175495953974,0.103791737038594,-20.5387733201448,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113000127113891,41306
"scaled_rainfall_deviation:factor(COD_MUNI)41319",-2.07092114321887,0.102304552282036,-20.2427076510701,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000475832535726635,41319
"scaled_rainfall_deviation:factor(COD_MUNI)41349",-2.08348893414068,0.0890911779859576,-23.3860296972286,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000766342085213663,41349
"scaled_rainfall_deviation:factor(COD_MUNI)41357",-2.10133406817866,0.0855535842380171,-24.5616134834583,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044408249013566,41357
"scaled_rainfall_deviation:factor(COD_MUNI)41359",-2.11588878872973,0.118154598637578,-17.9077988764526,0.0000000000000000000000000000000000000000000000000000000000000000000000111995609477136,41359
"scaled_rainfall_deviation:factor(COD_MUNI)41378",-2.09555135764657,0.111127149421494,-18.8572402743668,0.000000000000000000000000000000000000000000000000000000000000000000000000000000285686850576612,41378
"scaled_rainfall_deviation:factor(COD_MUNI)41396",-2.06725917933708,0.102713658299219,-20.1264292750131,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000498680473049527,41396
"scaled_rainfall_deviation:factor(COD_MUNI)41483",-2.09697998631991,0.0912848637917645,-22.9718257684369,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113255956642581,41483
"scaled_rainfall_deviation:factor(COD_MUNI)41503",-2.03621667294539,0.117580693188305,-17.3176107210424,0.000000000000000000000000000000000000000000000000000000000000000000374339392145108,41503
"scaled_rainfall_deviation:factor(COD_MUNI)41518",-2.07624207602689,0.093777249389455,-22.1401468857792,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000159548416949907,41518
"scaled_rainfall_deviation:factor(COD_MUNI)41524",-2.06367691746739,0.0847058549525174,-24.3628603787094,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000573023822760631,41524
"scaled_rainfall_deviation:factor(COD_MUNI)41530",-2.04605391370535,0.100979827458922,-20.262006434282,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000321764904802153,41530
"scaled_rainfall_deviation:factor(COD_MUNI)41548",-2.08985930987151,0.103031849555604,-20.2836241306496,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000207498815407075,41548
"scaled_rainfall_deviation:factor(COD_MUNI)41551",-1.95485827486414,0.119729947970931,-16.3272289681338,0.00000000000000000000000000000000000000000000000000000000000671805537408428,41551
"scaled_rainfall_deviation:factor(COD_MUNI)41615",-2.10093966572175,0.0840284775069131,-25.002710129419,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000798583405833309,41615
"scaled_rainfall_deviation:factor(COD_MUNI)41660",-2.0962258940088,0.113768625702938,-18.4253424971684,0.000000000000000000000000000000000000000000000000000000000000000000000000000908428792242511,41660
"scaled_rainfall_deviation:factor(COD_MUNI)41668",-2.11390185347552,0.11417063718277,-18.5152847145057,0.000000000000000000000000000000000000000000000000000000000000000000000000000172010879991504,41668
"scaled_rainfall_deviation:factor(COD_MUNI)41676",-2.07037701779482,0.0834143918443999,-24.8203813756368,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000748006085828878,41676
"scaled_rainfall_deviation:factor(COD_MUNI)41770",-2.1363407234142,0.108310037331786,-19.7243097319775,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000151894077068785,41770
"scaled_rainfall_deviation:factor(COD_MUNI)41791",-2.04456142575144,0.117475085168818,-17.4042131811464,0.0000000000000000000000000000000000000000000000000000000000000000000829521757479326,41791
"scaled_rainfall_deviation:factor(COD_MUNI)41797",-2.06505458765342,0.0890796195901626,-23.1821217597731,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000883754969374173,41797
"scaled_rainfall_deviation:factor(COD_MUNI)41799",-2.07198095319914,0.0887430428369211,-23.3480945318353,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000185942519150966,41799
"scaled_rainfall_deviation:factor(COD_MUNI)41801",-2.10380155068962,0.088058806137965,-23.8908706914958,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000503932038253349,41801
"scaled_rainfall_deviation:factor(COD_MUNI)41807",-2.072987695589,0.132131261128182,-15.6888512066646,0.000000000000000000000000000000000000000000000000000000189957985907304,41807
"scaled_rainfall_deviation:factor(COD_MUNI)41872",-2.0746529175812,0.0962768949385745,-21.5488141667308,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000653682908469142,41872
"scaled_rainfall_deviation:factor(COD_MUNI)41885",-2.07786518257053,0.0845571277043095,-24.5735071540826,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000331601132566063,41885
"scaled_rainfall_deviation:factor(COD_MUNI)44001",-1.96410698621129,0.0894239301358889,-21.9639975924412,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000777205897966097,44001
"scaled_rainfall_deviation:factor(COD_MUNI)44035",-2.10798559776728,0.0906505709897262,-23.2539693324842,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001666698832504,44035
"scaled_rainfall_deviation:factor(COD_MUNI)44078",-2.01050371646006,0.0984090730361976,-20.4300645705761,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104974708617351,44078
"scaled_rainfall_deviation:factor(COD_MUNI)44090",-2.05403994768529,0.0722139271722777,-28.4438200235954,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101787250129715,44090
"scaled_rainfall_deviation:factor(COD_MUNI)44098",-2.09792391902843,0.101529371272919,-20.6632218118345,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000868277653905337,44098
"scaled_rainfall_deviation:factor(COD_MUNI)44110",-2.11764148451972,0.101141575841787,-20.9373985613225,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000288314881383154,44110
"scaled_rainfall_deviation:factor(COD_MUNI)44279",-1.90774747056054,0.11254293852103,-16.9512853994304,0.000000000000000000000000000000000000000000000000000000000000000202168666467038,44279
"scaled_rainfall_deviation:factor(COD_MUNI)44378",-2.09336231922895,0.096590032410525,-21.6726536577996,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000449223333802578,44378
"scaled_rainfall_deviation:factor(COD_MUNI)44420",-2.10895499729537,0.114965368312497,-18.3442633921099,0.00000000000000000000000000000000000000000000000000000000000000000000000000404402739050327,44420
"scaled_rainfall_deviation:factor(COD_MUNI)44430",-2.35163382915342,0.0997649084646215,-23.5717534887265,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000979024771096165,44430
"scaled_rainfall_deviation:factor(COD_MUNI)44560",-2.0345245306738,0.120891782870924,-16.8293037157543,0.0000000000000000000000000000000000000000000000000000000000000015948961321338,44560
"scaled_rainfall_deviation:factor(COD_MUNI)44650",-1.9989984622457,0.099879668867558,-20.0140677768606,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000047673528230071,44650
"scaled_rainfall_deviation:factor(COD_MUNI)44847",-2.14066656729466,0.140276124162605,-15.260377202989,0.00000000000000000000000000000000000000000000000000014716092460563,44847
"scaled_rainfall_deviation:factor(COD_MUNI)44855",-2.11115877688307,0.105780532368091,-19.9579140851432,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000146631525365667,44855
"scaled_rainfall_deviation:factor(COD_MUNI)44874",-2.0143860770323,0.107254241473564,-18.7814118057869,0.00000000000000000000000000000000000000000000000000000000000000000000000000000119298136289854,44874
"scaled_rainfall_deviation:factor(COD_MUNI)47001",-1.97341250037372,0.0747836237826336,-26.3882973377922,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000282860488825644,47001
"scaled_rainfall_deviation:factor(COD_MUNI)47030",-2.07506367464097,0.105105894079534,-19.7426004774838,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000010582675642108,47030
"scaled_rainfall_deviation:factor(COD_MUNI)47053",-2.0860190020318,0.0799375900945309,-26.0955953208617,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000608683769875059,47053
"scaled_rainfall_deviation:factor(COD_MUNI)47058",-2.01670511340539,0.112036047647685,-18.0005021218461,0.00000000000000000000000000000000000000000000000000000000000000000000000211314038521979,47058
"scaled_rainfall_deviation:factor(COD_MUNI)47161",-2.09339773204125,0.113240764994355,-18.4862556531263,0.000000000000000000000000000000000000000000000000000000000000000000000000000294579041112662,47161
"scaled_rainfall_deviation:factor(COD_MUNI)47170",-2.06022356265207,0.125318121493895,-16.4399492913914,0.00000000000000000000000000000000000000000000000000000000000105433190149129,47170
"scaled_rainfall_deviation:factor(COD_MUNI)47189",-2.03633495232862,0.0785783396583796,-25.9147108628359,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000669218613979942,47189
"scaled_rainfall_deviation:factor(COD_MUNI)47205",-2.10132333592787,0.119158436505152,-17.6347004673648,0.00000000000000000000000000000000000000000000000000000000000000000000144981035089403,47205
"scaled_rainfall_deviation:factor(COD_MUNI)47245",-2.02808364078898,0.0783993372464016,-25.8686324657938,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000220436792120524,47245
"scaled_rainfall_deviation:factor(COD_MUNI)47258",-2.07956018781122,0.118358569279102,-17.5700010609912,0.00000000000000000000000000000000000000000000000000000000000000000000453913307292581,47258
"scaled_rainfall_deviation:factor(COD_MUNI)47268",-2.04412102324535,0.0883119137793331,-23.1466054325699,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000201204963972982,47268
"scaled_rainfall_deviation:factor(COD_MUNI)47288",-2.028765444046,0.0934947060151984,-21.6992547547688,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000252234124311847,47288
"scaled_rainfall_deviation:factor(COD_MUNI)47318",-2.08264960364266,0.082734410166971,-25.172713499009,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000112489341200811,47318
"scaled_rainfall_deviation:factor(COD_MUNI)47460",-2.05438318040905,0.118604120158229,-17.3213475018264,0.000000000000000000000000000000000000000000000000000000000000000000350827983163747,47460
"scaled_rainfall_deviation:factor(COD_MUNI)47541",-2.09846009505726,0.125550493315427,-16.7140728773179,0.0000000000000000000000000000000000000000000000000000000000000110715750293499,47541
"scaled_rainfall_deviation:factor(COD_MUNI)47545",-2.08175140923014,0.104908702939761,-19.8434577007924,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000143413086426629,47545
"scaled_rainfall_deviation:factor(COD_MUNI)47551",-2.07643571006317,0.102274002735588,-20.302673744289,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000140915485159858,47551
"scaled_rainfall_deviation:factor(COD_MUNI)47555",-2.10944528467182,0.131845305769429,-15.9993962042215,0.00000000000000000000000000000000000000000000000000000000136517712469323,47555
"scaled_rainfall_deviation:factor(COD_MUNI)47570",-2.11268159707212,0.0934044072486756,-22.6186500113149,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000355573140949263,47570
"scaled_rainfall_deviation:factor(COD_MUNI)47605",-2.06802121672543,0.0999989304572637,-20.6804333533271,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000608142794119382,47605
"scaled_rainfall_deviation:factor(COD_MUNI)47660",-2.09725736146328,0.113822735734855,-18.4256453504048,0.000000000000000000000000000000000000000000000000000000000000000000000000000903364783878514,47660
"scaled_rainfall_deviation:factor(COD_MUNI)47675",-2.09662243941091,0.11032562149283,-19.0039485936381,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000176957771951522,47675
"scaled_rainfall_deviation:factor(COD_MUNI)47692",-2.09844081745966,0.092083958280122,-22.7883429063306,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000754181498164756,47692
"scaled_rainfall_deviation:factor(COD_MUNI)47703",-2.1013460020482,0.0962917185761261,-21.8227074261524,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000171605691419893,47703
"scaled_rainfall_deviation:factor(COD_MUNI)47707",-2.08860765562583,0.112080942510358,-18.6348152401807,0.0000000000000000000000000000000000000000000000000000000000000000000000000000186063156174605,47707
"scaled_rainfall_deviation:factor(COD_MUNI)47720",-2.07611661434707,0.119865513928637,-17.3203830384702,0.00000000000000000000000000000000000000000000000000000000000000000035675150922623,47720
"scaled_rainfall_deviation:factor(COD_MUNI)47745",-2.07579253225814,0.10002771724767,-20.7521733912857,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000137408699119649,47745
"scaled_rainfall_deviation:factor(COD_MUNI)47798",-2.14108605125641,0.1377925218855,-15.5384778648262,0.00000000000000000000000000000000000000000000000000000200273579599032,47798
"scaled_rainfall_deviation:factor(COD_MUNI)47960",-2.07640895944386,0.135047251881637,-15.3754254937652,0.0000000000000000000000000000000000000000000000000000251083583151598,47960
"scaled_rainfall_deviation:factor(COD_MUNI)47980",-1.98837839591625,0.0911842982530675,-21.8061490191856,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000246306996326415,47980
"scaled_rainfall_deviation:factor(COD_MUNI)50001",-1.82532014033443,0.0772359407150616,-23.6330408283417,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023048821556105,50001
"scaled_rainfall_deviation:factor(COD_MUNI)50006",-2.03690817078641,0.0774761323694217,-26.2907828319826,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000368136184494328,50006
"scaled_rainfall_deviation:factor(COD_MUNI)50110",-2.06651957241298,0.0786251038149564,-26.2832031010924,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000449222305992274,50110
"scaled_rainfall_deviation:factor(COD_MUNI)50124",-2.08588574793857,0.0828596948078105,-25.1737078295629,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109710257978945,50124
"scaled_rainfall_deviation:factor(COD_MUNI)50150",-2.0587428388156,0.0771144643545284,-26.6972332110183,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000783235590958136,50150
"scaled_rainfall_deviation:factor(COD_MUNI)50223",-2.08864160694576,0.0808295333337167,-25.8400799905957,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000460922536812804,50223
"scaled_rainfall_deviation:factor(COD_MUNI)50226",-2.05864479656676,0.0757431450712335,-27.1792885630863,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000182182084491031,50226
"scaled_rainfall_deviation:factor(COD_MUNI)50245",-2.08804199597133,0.080591469086892,-25.9089705105145,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000776450692592802,50245
"scaled_rainfall_deviation:factor(COD_MUNI)50251",-2.06220792288467,0.0753293900233841,-27.3758744395051,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000859911974782422,50251
"scaled_rainfall_deviation:factor(COD_MUNI)50270",-2.06922905854815,0.072281743097024,-28.6272711460572,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000546710395759668,50270
"scaled_rainfall_deviation:factor(COD_MUNI)50287",-2.08292459006636,0.0763031851374337,-27.2980031739788,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000720833732057972,50287
"scaled_rainfall_deviation:factor(COD_MUNI)50313",-2.10794963197047,0.0757592894679128,-27.8243057290455,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000368353403294973,50313
"scaled_rainfall_deviation:factor(COD_MUNI)50318",-2.09975567199851,0.0782972549838658,-26.8177431307291,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000312586031396231,50318
"scaled_rainfall_deviation:factor(COD_MUNI)50325",-2.13675278300307,0.0958219010503729,-22.2992109275707,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000464987915056692,50325
"scaled_rainfall_deviation:factor(COD_MUNI)50330",-2.06699157473938,0.0814780324065856,-25.3686977175006,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000797150848496316,50330
"scaled_rainfall_deviation:factor(COD_MUNI)50350",-2.16524978129607,0.0802986211304528,-26.9649683993753,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000599019161050583,50350
"scaled_rainfall_deviation:factor(COD_MUNI)50370",-2.12786817700207,0.0888338007460995,-23.9533618862468,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000113051632607737,50370
"scaled_rainfall_deviation:factor(COD_MUNI)50400",-2.05237829188142,0.080884710417105,-25.3741193026191,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000694769805254204,50400
"scaled_rainfall_deviation:factor(COD_MUNI)50450",-2.08794435161267,0.0863627295315296,-24.1764516121552,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000527616093884969,50450
"scaled_rainfall_deviation:factor(COD_MUNI)50568",-2.14704959510822,0.0976731543240413,-21.9819827665763,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000052340500699565,50568
"scaled_rainfall_deviation:factor(COD_MUNI)50573",-2.08907597038382,0.0878329096364916,-23.78466088656,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000633447118128414,50573
"scaled_rainfall_deviation:factor(COD_MUNI)50577",-2.04799958895352,0.0808539992135707,-25.3296016136921,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000214620348422112,50577
"scaled_rainfall_deviation:factor(COD_MUNI)50590",-2.16493806256407,0.0857875463020487,-25.236041312355,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000228210820418917,50590
"scaled_rainfall_deviation:factor(COD_MUNI)50606",-2.06714353886015,0.0737994991766054,-28.0102651362631,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000206421348595914,50606
"scaled_rainfall_deviation:factor(COD_MUNI)50680",-2.08847351761263,0.0811405171890793,-25.7389722171221,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000623995258119648,50680
"scaled_rainfall_deviation:factor(COD_MUNI)50683",-2.08769141903368,0.0776240664387437,-26.8948988994433,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000394488747875352,50683
"scaled_rainfall_deviation:factor(COD_MUNI)50686",-2.08196421262382,0.0842093046885287,-24.7236836870289,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000819820445603973,50686
"scaled_rainfall_deviation:factor(COD_MUNI)50689",-2.11546479293836,0.0836971361731555,-25.2752350876357,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000848613824647685,50689
"scaled_rainfall_deviation:factor(COD_MUNI)50711",-2.10126902557314,0.0847684631299841,-24.7883345761625,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000165561157449438,50711
"scaled_rainfall_deviation:factor(COD_MUNI)52001",-2.06142138604802,0.108146149595157,-19.0614404097132,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000591479380870831,52001
"scaled_rainfall_deviation:factor(COD_MUNI)52019",-2.081602626157,0.0911265596184428,-22.8429849088224,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000216756729944245,52019
"scaled_rainfall_deviation:factor(COD_MUNI)52036",-2.09976341294754,0.111919013202394,-18.7614539555521,0.00000000000000000000000000000000000000000000000000000000000000000000000000000173619782129737,52036
"scaled_rainfall_deviation:factor(COD_MUNI)52051",-2.08014246268147,0.0964376217268524,-21.5698233265563,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000415478142523629,52051
"scaled_rainfall_deviation:factor(COD_MUNI)52079",-2.14219152790711,0.0668553101008772,-32.0422046457458,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000694623717127268,52079
"scaled_rainfall_deviation:factor(COD_MUNI)52083",-2.08196630162703,0.0863011584192286,-24.1244305379237,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000185258965461956,52083
"scaled_rainfall_deviation:factor(COD_MUNI)52110",-2.03385987190011,0.116241773916504,-17.4968068997383,0.0000000000000000000000000000000000000000000000000000000000000000000164261254528545,52110
"scaled_rainfall_deviation:factor(COD_MUNI)52203",-2.08349501801829,0.0858539371712674,-24.2679029834356,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000057621902092774,52203
"scaled_rainfall_deviation:factor(COD_MUNI)52207",-2.11912712599671,0.110537829439378,-19.171057878958,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000725353507582631,52207
"scaled_rainfall_deviation:factor(COD_MUNI)52210",-2.08871683821551,0.119455152628428,-17.4853641074202,0.0000000000000000000000000000000000000000000000000000000000000000000200746906926963,52210
"scaled_rainfall_deviation:factor(COD_MUNI)52215",-2.11704272031594,0.0943464440633256,-22.4390303347838,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000203586844882365,52215
"scaled_rainfall_deviation:factor(COD_MUNI)52224",-2.10623697676251,0.136838017630903,-15.392191535862,0.0000000000000000000000000000000000000000000000000000193831486476451,52224
"scaled_rainfall_deviation:factor(COD_MUNI)52227",-2.09854836472744,0.102419843651169,-20.4896657709699,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000030973648135148,52227
"scaled_rainfall_deviation:factor(COD_MUNI)52233",-2.09739416071758,0.0805282973637756,-26.0454303565228,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000224846573913539,52233
"scaled_rainfall_deviation:factor(COD_MUNI)52240",-2.09017069556179,0.104223760678159,-20.0546466752067,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021126051818326,52240
"scaled_rainfall_deviation:factor(COD_MUNI)52250",-2.09409650279802,0.0711256116201659,-29.4422284054467,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000301229329086451,52250
"scaled_rainfall_deviation:factor(COD_MUNI)52254",-2.12248175839052,0.103038364668275,-20.5989464722552,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032739368885561,52254
"scaled_rainfall_deviation:factor(COD_MUNI)52256",-2.05607114462984,0.0831802705713115,-24.7182550682754,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000937507081501506,52256
"scaled_rainfall_deviation:factor(COD_MUNI)52258",-2.07146655798674,0.0993004752037503,-20.8605905836442,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000143729654449302,52258
"scaled_rainfall_deviation:factor(COD_MUNI)52260",-2.09331302549721,0.105802284716205,-19.7851400951515,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000045606033389237,52260
"scaled_rainfall_deviation:factor(COD_MUNI)52287",-2.07943515046509,0.0988640017968125,-21.0332892930917,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000384839173339647,52287
"scaled_rainfall_deviation:factor(COD_MUNI)52317",-2.07867368544858,0.131856845341111,-15.7646247342797,0.0000000000000000000000000000000000000000000000000000000574758457660578,52317
"scaled_rainfall_deviation:factor(COD_MUNI)52320",-2.12299631412217,0.120901794406041,-17.5596758059043,0.00000000000000000000000000000000000000000000000000000000000000000000544386666793275,52320
"scaled_rainfall_deviation:factor(COD_MUNI)52323",-2.08461133478649,0.143848617462544,-14.4917022600463,0.0000000000000000000000000000000000000000000000142019617923581,52323
"scaled_rainfall_deviation:factor(COD_MUNI)52352",-2.1373034134201,0.123275524307853,-17.3376136538074,0.000000000000000000000000000000000000000000000000000000000000000000264481164539078,52352
"scaled_rainfall_deviation:factor(COD_MUNI)52354",-2.06673715785598,0.125754199005219,-16.4347367658888,0.00000000000000000000000000000000000000000000000000000000000114892038667247,52354
"scaled_rainfall_deviation:factor(COD_MUNI)52356",-2.03279438423783,0.0800170339927158,-25.4045205477484,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000321250806196658,52356
"scaled_rainfall_deviation:factor(COD_MUNI)52378",-2.08194282884465,0.0938007992156855,-22.1953634324313,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000468944635676736,52378
"scaled_rainfall_deviation:factor(COD_MUNI)52381",-2.06442345968777,0.105890126571679,-19.4959013321257,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000134667585681588,52381
"scaled_rainfall_deviation:factor(COD_MUNI)52385",-2.06685898381569,0.0759303605117376,-27.2204552946405,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000595371234696293,52385
"scaled_rainfall_deviation:factor(COD_MUNI)52390",-2.08131895332623,0.0668945566122588,-31.1134277395721,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000353529482398199,52390
