"","Estimate","Std. Error","t-value","Pr(>|t|)","COD_MUNI"
"scaled_rainfall_deviation:factor(COD_MUNI)25535",-2.08192992503958,0.1232317694426,-16.8944253130223,0.000000000000000000000000000000000000000000000000000000000000000530451356089459,25535
"scaled_rainfall_deviation:factor(COD_MUNI)25572",-2.0805546918168,0.082373135186618,-25.257684888444,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000132181143420695,25572
"scaled_rainfall_deviation:factor(COD_MUNI)25580",-2.09186216282567,0.112454449769837,-18.601862061547,0.00000000000000000000000000000000000000000000000000000000000000000000000000003440028029037,25580
"scaled_rainfall_deviation:factor(COD_MUNI)25592",-2.07798527828092,0.0971283608649717,-21.3942175053251,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000181055450907115,25592
"scaled_rainfall_deviation:factor(COD_MUNI)25594",-2.08072772955968,0.085787767351416,-24.254363923895,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800194044768479,25594
"scaled_rainfall_deviation:factor(COD_MUNI)25596",-2.12387024728117,0.108270847154801,-19.6162707053039,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000127536535048954,25596
"scaled_rainfall_deviation:factor(COD_MUNI)25599",-2.11694710307075,0.103736298332008,-20.4070044633313,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000168178155684843,25599
"scaled_rainfall_deviation:factor(COD_MUNI)25612",-2.11695555619094,0.104918691248533,-20.1771060141826,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000179407171724334,25612
"scaled_rainfall_deviation:factor(COD_MUNI)25645",-1.97895720055028,0.118388258995943,-16.7158231511631,0.000000000000000000000000000000000000000000000000000000000000010751541373923,25645
"scaled_rainfall_deviation:factor(COD_MUNI)25649",-2.10981722015813,0.115004004645851,-18.3455978481375,0.00000000000000000000000000000000000000000000000000000000000000000000000000394605433182017,25649
"scaled_rainfall_deviation:factor(COD_MUNI)25653",-2.07655259586046,0.106632714935026,-19.473879072907,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000206949785351092,25653
"scaled_rainfall_deviation:factor(COD_MUNI)25658",-2.0864830157454,0.0991906433068459,-21.0350789770651,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000037061091071793,25658
"scaled_rainfall_deviation:factor(COD_MUNI)25662",-2.11388364127033,0.108615460307622,-19.46208795031,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000260428888165414,25662
"scaled_rainfall_deviation:factor(COD_MUNI)25718",-2.10662063314939,0.095528434964279,-22.0522887655086,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111253099808489,25718
"scaled_rainfall_deviation:factor(COD_MUNI)25736",-2.096815900608,0.131021553646587,-16.0035951509466,0.00000000000000000000000000000000000000000000000000000000127620806881233,25736
"scaled_rainfall_deviation:factor(COD_MUNI)25740",-2.10088322614556,0.116698050745245,-18.0027276610801,0.00000000000000000000000000000000000000000000000000000000000000000000000202999477759081,25740
"scaled_rainfall_deviation:factor(COD_MUNI)25743",-2.1377478665625,0.111342489081351,-19.1997492080547,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000417970632747296,25743
"scaled_rainfall_deviation:factor(COD_MUNI)25745",-2.09002846981334,0.11911190574206,-17.5467637495394,0.00000000000000000000000000000000000000000000000000000000000000000000683207736898763,25745
"scaled_rainfall_deviation:factor(COD_MUNI)25754",-1.89313957109523,0.122688518076877,-15.4304542981682,0.0000000000000000000000000000000000000000000000000000107267745121268,25754
"scaled_rainfall_deviation:factor(COD_MUNI)25758",-2.11819622330978,0.13669045258975,-15.4962997281686,0.00000000000000000000000000000000000000000000000000000386191515182012,25758
"scaled_rainfall_deviation:factor(COD_MUNI)25769",-2.05856702426308,0.123912509396916,-16.6130686424006,0.0000000000000000000000000000000000000000000000000000000000000598526874031304,25769
"scaled_rainfall_deviation:factor(COD_MUNI)25772",-2.12208598583885,0.140277995732443,-15.1277181767437,0.00000000000000000000000000000000000000000000000000111233029477511,25772
"scaled_rainfall_deviation:factor(COD_MUNI)25777",-2.082874482842,0.105081173977805,-19.821576063491,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000221452785134637,25777
"scaled_rainfall_deviation:factor(COD_MUNI)25779",-2.0639385839331,0.139666134273559,-14.7776595569727,0.000000000000000000000000000000000000000000000000212716488166378,25779
"scaled_rainfall_deviation:factor(COD_MUNI)25781",-2.0585712910927,0.150785622901874,-13.6523048515862,0.00000000000000000000000000000000000000000201557060291115,25781
"scaled_rainfall_deviation:factor(COD_MUNI)25785",-2.09593124476997,0.13350463671043,-15.6993142441638,0.000000000000000000000000000000000000000000000000000000161107604057535,25785
"scaled_rainfall_deviation:factor(COD_MUNI)25793",-2.07498526094396,0.141626717928795,-14.6510862589303,0.0000000000000000000000000000000000000000000000013795953344874,25793
"scaled_rainfall_deviation:factor(COD_MUNI)25797",-2.04874730634526,0.108015957817543,-18.9670799365214,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000356718660495491,25797
"scaled_rainfall_deviation:factor(COD_MUNI)25799",-2.09000847369016,0.131127041224757,-15.9388060171951,0.00000000000000000000000000000000000000000000000000000000360302068085293,25799
"scaled_rainfall_deviation:factor(COD_MUNI)25805",-2.09049644424057,0.103207427074253,-20.2552907625199,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000368709717647879,25805
"scaled_rainfall_deviation:factor(COD_MUNI)25807",-2.07289955132315,0.144540786319762,-14.3412776704933,0.00000000000000000000000000000000000000000000012530634105814,25807
"scaled_rainfall_deviation:factor(COD_MUNI)25815",-2.06440050541657,0.105186377956673,-19.6261202783018,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000105098510015539,25815
"scaled_rainfall_deviation:factor(COD_MUNI)25817",-2.04517558548047,0.129601555231857,-15.7804864441761,0.0000000000000000000000000000000000000000000000000000000447191095111699,25817
"scaled_rainfall_deviation:factor(COD_MUNI)25823",-2.07725361459723,0.085428103254658,-24.3158110207014,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180025096977798,25823
"scaled_rainfall_deviation:factor(COD_MUNI)25839",-2.07029079457078,0.0840820587842474,-24.6222657307083,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000999911167005384,25839
"scaled_rainfall_deviation:factor(COD_MUNI)25841",-2.07743402116783,0.110240008226441,-18.8446468264102,0.000000000000000000000000000000000000000000000000000000000000000000000000000000362371298054203,25841
"scaled_rainfall_deviation:factor(COD_MUNI)25843",-2.07488376834504,0.152254382291379,-13.6277441550037,0.00000000000000000000000000000000000000000282209137040959,25843
"scaled_rainfall_deviation:factor(COD_MUNI)25845",-2.11183023195807,0.105923782103282,-19.9372623411323,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000221482413577791,25845
"scaled_rainfall_deviation:factor(COD_MUNI)25851",-2.09895281368864,0.090239449715758,-23.2598139760389,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000145487083964599,25851
"scaled_rainfall_deviation:factor(COD_MUNI)25862",-2.06937293114569,0.0941474232838836,-21.9801334860317,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000545127948957294,25862
"scaled_rainfall_deviation:factor(COD_MUNI)25867",-2.09947289043664,0.102571342550573,-20.4684158189846,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000478811672470231,25867
"scaled_rainfall_deviation:factor(COD_MUNI)25871",-2.07279458544613,0.0954928508604026,-21.7062802793088,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000216546947002473,25871
"scaled_rainfall_deviation:factor(COD_MUNI)25873",-2.06233251224669,0.161407092507907,-12.777211212981,0.000000000000000000000000000000000000224943091561467,25873
"scaled_rainfall_deviation:factor(COD_MUNI)25875",-2.09075662976424,0.096643811230306,-21.6336318192366,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000104618193601681,25875
"scaled_rainfall_deviation:factor(COD_MUNI)25878",-2.11627641739752,0.103081698806794,-20.5300886762069,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000135082529935594,25878
"scaled_rainfall_deviation:factor(COD_MUNI)25885",-2.06292385060339,0.083165232923305,-24.8051232238574,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109206110995395,25885
"scaled_rainfall_deviation:factor(COD_MUNI)25898",-2.07175339192898,0.110086476887703,-18.8193268646642,0.000000000000000000000000000000000000000000000000000000000000000000000000000000584204893767272,25898
"scaled_rainfall_deviation:factor(COD_MUNI)25899",-2.04152188697779,0.131536240344589,-15.5206039159213,0.00000000000000000000000000000000000000000000000000000264586984921353,25899
"scaled_rainfall_deviation:factor(COD_MUNI)27001",-2.2136785797307,0.069005729113124,-32.0796346648511,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000209845863217062,27001
"scaled_rainfall_deviation:factor(COD_MUNI)27006",-2.09320824438488,0.0732258298577295,-28.5856541121047,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000179463105079128,27006
"scaled_rainfall_deviation:factor(COD_MUNI)27025",-2.07557588532642,0.0676267492702436,-30.6916406262883,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000157251358138826,27025
"scaled_rainfall_deviation:factor(COD_MUNI)27050",-2.09612742300792,0.0672772476868666,-31.1565573069231,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000925907413405705,27050
"scaled_rainfall_deviation:factor(COD_MUNI)27073",-2.08904118981498,0.0778879588047281,-26.821105879182,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000285655927759203,27073
"scaled_rainfall_deviation:factor(COD_MUNI)27075",-2.10945903808457,0.0694261416181988,-30.3842182341818,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000184137916506172,27075
"scaled_rainfall_deviation:factor(COD_MUNI)27077",-2.09243878411405,0.0689876885774531,-30.3306115520141,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000934193692727116,27077
"scaled_rainfall_deviation:factor(COD_MUNI)27099",-2.08227805831597,0.0677999017945979,-30.7121102420518,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000839942384265166,27099
"scaled_rainfall_deviation:factor(COD_MUNI)27135",-2.09158392028987,0.0678833694052663,-30.8114334720635,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000398303456452381,27135
"scaled_rainfall_deviation:factor(COD_MUNI)27150",-2.07894708411194,0.071488494447453,-29.0808625944703,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000115635785742121,27150
"scaled_rainfall_deviation:factor(COD_MUNI)27160",-2.08782378507175,0.0683843390051649,-30.5307299221545,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000214395176715721,27160
"scaled_rainfall_deviation:factor(COD_MUNI)27205",-2.07051148727313,0.0693817959878628,-29.8422872713662,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000217954666905061,27205
"scaled_rainfall_deviation:factor(COD_MUNI)27245",-2.06614928915103,0.0766543256444399,-26.9541121362783,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000802431150454181,27245
"scaled_rainfall_deviation:factor(COD_MUNI)27250",-2.08503931743944,0.0686077803465611,-30.3907123493459,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000151222853601841,27250
"scaled_rainfall_deviation:factor(COD_MUNI)27361",-2.0291034236748,0.0704253690368434,-28.8121092075963,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000272909614149406,27361
"scaled_rainfall_deviation:factor(COD_MUNI)27372",-2.0876405950246,0.0739158849218793,-28.2434634616226,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000295303602441334,27372
"scaled_rainfall_deviation:factor(COD_MUNI)27413",-2.08111208828067,0.0690121899980851,-30.1557172484806,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000183190682411873,27413
"scaled_rainfall_deviation:factor(COD_MUNI)27425",-2.08304853067031,0.0676786138802592,-30.7785341815031,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000109458593838945,27425
"scaled_rainfall_deviation:factor(COD_MUNI)27430",-2.08449644284659,0.0677355343290207,-30.7740459050828,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000125634568016621,27430
"scaled_rainfall_deviation:factor(COD_MUNI)27450",-2.09099132328765,0.0690154088702574,-30.2974561408239,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000254705751577857,27450
"scaled_rainfall_deviation:factor(COD_MUNI)27491",-2.08565217862328,0.069885753361256,-29.8437389354888,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000208731420276422,27491
"scaled_rainfall_deviation:factor(COD_MUNI)27495",-2.0812605894689,0.0678506222929938,-30.6741562440145,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000268583115410441,27495
"scaled_rainfall_deviation:factor(COD_MUNI)27580",-2.07888022088676,0.0699778048977282,-29.7077083787498,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000118934679314505,27580
"scaled_rainfall_deviation:factor(COD_MUNI)27600",-2.06474144317801,0.0672809431449176,-30.6883546315741,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000173899070479844,27600
"scaled_rainfall_deviation:factor(COD_MUNI)27615",-2.09737184618235,0.0755701775762806,-27.753962124348,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000259461361148521,27615
"scaled_rainfall_deviation:factor(COD_MUNI)27660",-1.97420866959207,0.0832063681161908,-23.726653551748,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000251228865138815,27660
"scaled_rainfall_deviation:factor(COD_MUNI)27745",-2.07160387786082,0.079938008051438,-25.9151300909049,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000661992369229799,27745
"scaled_rainfall_deviation:factor(COD_MUNI)27787",-2.10099059790211,0.0737328713642695,-28.4946260606397,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000240155470183836,27787
"scaled_rainfall_deviation:factor(COD_MUNI)27800",-2.09793565914779,0.0756701771904563,-27.7247356493885,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000583036219218127,27800
"scaled_rainfall_deviation:factor(COD_MUNI)27810",-2.08059728428561,0.0679151084757776,-30.6352640963191,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000882560034361232,27810
"scaled_rainfall_deviation:factor(COD_MUNI)41001",-2.01159320626995,0.0835968447872957,-24.0630278736985,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000813034336082767,41001
"scaled_rainfall_deviation:factor(COD_MUNI)41006",-2.10974367656905,0.102443948731544,-20.5941268634388,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000361592803903991,41006
"scaled_rainfall_deviation:factor(COD_MUNI)41013",-2.09608541222182,0.104007372283583,-20.1532388156746,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029045574888048,41013
"scaled_rainfall_deviation:factor(COD_MUNI)41016",-2.11192895011193,0.0837565908706597,-25.2150777408462,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000387131203016941,41016
"scaled_rainfall_deviation:factor(COD_MUNI)41020",-2.03738424555621,0.0918251478275759,-22.1876500474783,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000556525585566619,41020
"scaled_rainfall_deviation:factor(COD_MUNI)41026",-2.10390367620487,0.111736420734116,-18.8291665544868,0.000000000000000000000000000000000000000000000000000000000000000000000000000000485283020335195,41026
"scaled_rainfall_deviation:factor(COD_MUNI)41078",-2.08841686506839,0.101471668566401,-20.5812804162353,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000471177340249417,41078
"scaled_rainfall_deviation:factor(COD_MUNI)41132",-2.17046070772572,0.08684544623829,-24.9922224104914,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000103780415434795,41132
"scaled_rainfall_deviation:factor(COD_MUNI)41206",-2.08247196811466,0.10460465460031,-19.9080239409203,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000039683369182412,41206
"scaled_rainfall_deviation:factor(COD_MUNI)41244",-2.09368552026676,0.127874704089957,-16.3729451822926,0.00000000000000000000000000000000000000000000000000000000000317480074610281,41244
"scaled_rainfall_deviation:factor(COD_MUNI)41298",-2.08909126841739,0.102040276046814,-20.4732028308014,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000434076730564609,41298
"scaled_rainfall_deviation:factor(COD_MUNI)41306",-2.13198084467314,0.103791785679373,-20.5409400244748,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000108077003235484,41306
"scaled_rainfall_deviation:factor(COD_MUNI)41319",-2.07111816281684,0.102304626848794,-20.244618709943,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000457757255702467,41319
"scaled_rainfall_deviation:factor(COD_MUNI)41349",-2.08373883178296,0.0890911490911293,-23.3888422479718,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000717557274472901,41349
"scaled_rainfall_deviation:factor(COD_MUNI)41357",-2.10148109522402,0.0855536629607945,-24.5633094188736,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000425970502428401,41357
"scaled_rainfall_deviation:factor(COD_MUNI)41359",-2.11611546779674,0.118154685598823,-17.9097041905024,0.0000000000000000000000000000000000000000000000000000000000000000000000108231166895096,41359
"scaled_rainfall_deviation:factor(COD_MUNI)41378",-2.09591127302315,0.111127039600227,-18.8604976841196,0.00000000000000000000000000000000000000000000000000000000000000000000000000000026863887186936,41378
"scaled_rainfall_deviation:factor(COD_MUNI)41396",-2.06749852945153,0.102713688390931,-20.1287536436485,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000047586355634373,41396
"scaled_rainfall_deviation:factor(COD_MUNI)41483",-2.09707999657763,0.0912849883121238,-22.9728900156863,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110520308759241,41483
"scaled_rainfall_deviation:factor(COD_MUNI)41503",-2.03645376518152,0.117580768253979,-17.3196160853678,0.000000000000000000000000000000000000000000000000000000000000000000361532943330317,41503
"scaled_rainfall_deviation:factor(COD_MUNI)41518",-2.07641701099637,0.0937773231773463,-22.1419948943261,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015314962764287,41518
"scaled_rainfall_deviation:factor(COD_MUNI)41524",-2.06384949605027,0.0847059072072763,-24.3648827348015,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000545482758373345,41524
"scaled_rainfall_deviation:factor(COD_MUNI)41530",-2.04588909069144,0.100979927770747,-20.2603540709219,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000332730738181735,41530
"scaled_rainfall_deviation:factor(COD_MUNI)41548",-2.09006426755355,0.103031918171154,-20.2855998864507,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000199339075229264,41548
"scaled_rainfall_deviation:factor(COD_MUNI)41551",-1.95477795747534,0.119730134041379,-16.3265327741115,0.00000000000000000000000000000000000000000000000000000000000679506848196354,41551
"scaled_rainfall_deviation:factor(COD_MUNI)41615",-2.10113285612266,0.0840285051938745,-25.0050009966835,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000754148241709007,41615
"scaled_rainfall_deviation:factor(COD_MUNI)41660",-2.0965467679499,0.113768586301751,-18.428169287339,0.000000000000000000000000000000000000000000000000000000000000000000000000000862241792121265,41660
"scaled_rainfall_deviation:factor(COD_MUNI)41668",-2.11409436132753,0.114170745426612,-18.516953300322,0.000000000000000000000000000000000000000000000000000000000000000000000000000166768792881294,41668
"scaled_rainfall_deviation:factor(COD_MUNI)41676",-2.0704864078151,0.0834144946558575,-24.8216621866174,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000724610700810513,41676
"scaled_rainfall_deviation:factor(COD_MUNI)41770",-2.13638463628098,0.108310213488565,-19.7246830882347,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000150778171751344,41770
"scaled_rainfall_deviation:factor(COD_MUNI)41791",-2.04482132436107,0.1174751355167,-17.4064180932175,0.0000000000000000000000000000000000000000000000000000000000000000000798221327248141,41791
"scaled_rainfall_deviation:factor(COD_MUNI)41797",-2.06521336545314,0.0890796965119925,-23.1838841657381,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000848373142118931,41797
"scaled_rainfall_deviation:factor(COD_MUNI)41799",-2.07219001987499,0.0887430661398223,-23.3504442658097,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000176015889593379,41799
"scaled_rainfall_deviation:factor(COD_MUNI)41801",-2.10392547677524,0.0880589088595636,-23.8922501314499,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000487597532318385,41801
"scaled_rainfall_deviation:factor(COD_MUNI)41807",-2.07318727483955,0.1321314051904,-15.6903445615531,0.000000000000000000000000000000000000000000000000000000185545101945125,41807
"scaled_rainfall_deviation:factor(COD_MUNI)41872",-2.07475204196194,0.0962770296884882,-21.5498135814427,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000639747217896815,41872
"scaled_rainfall_deviation:factor(COD_MUNI)41885",-2.07806045479052,0.0845571545543758,-24.5758087029074,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000313373425478297,41885
"scaled_rainfall_deviation:factor(COD_MUNI)44001",-1.96414793552001,0.0894240745499231,-21.9644200446657,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000770024220932909,44001
"scaled_rainfall_deviation:factor(COD_MUNI)44035",-2.10796835468776,0.0906507213677498,-23.2537405426284,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000167558819617772,44035
"scaled_rainfall_deviation:factor(COD_MUNI)44078",-2.01040957727258,0.0984092143818021,-20.4290786173002,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000107112615985728,44078
"scaled_rainfall_deviation:factor(COD_MUNI)44090",-2.05415892103797,0.072213997992331,-28.445439639779,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000972110282334498,44090
"scaled_rainfall_deviation:factor(COD_MUNI)44098",-2.09783771050741,0.101529522091472,-20.6623420192737,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000884219871372105,44098
"scaled_rainfall_deviation:factor(COD_MUNI)44110",-2.11763270493327,0.101141744356776,-20.937276872182,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000289050803244967,44110
"scaled_rainfall_deviation:factor(COD_MUNI)44279",-1.90760717697855,0.112543081960417,-16.9500172178462,0.000000000000000000000000000000000000000000000000000000000000000206572553438669,44279
"scaled_rainfall_deviation:factor(COD_MUNI)44378",-2.09331503791899,0.0965901876655104,-21.6721293178153,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000454359634427091,44378
"scaled_rainfall_deviation:factor(COD_MUNI)44420",-2.10903268345949,0.114965546785741,-18.3449106486664,0.00000000000000000000000000000000000000000000000000000000000000000000000000399620721113071,44420
"scaled_rainfall_deviation:factor(COD_MUNI)44430",-2.3515909959951,0.0997650702193712,-23.5712859302784,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000098987226192842,44430
"scaled_rainfall_deviation:factor(COD_MUNI)44560",-2.03446328852953,0.120891976666699,-16.8287701518735,0.0000000000000000000000000000000000000000000000000000000000000016093180208226,44560
"scaled_rainfall_deviation:factor(COD_MUNI)44650",-1.99898248726591,0.09987983482361,-20.013874580351,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000478584040279487,44650
"scaled_rainfall_deviation:factor(COD_MUNI)44847",-2.14073351891576,0.140276350056557,-15.2608299121886,0.000000000000000000000000000000000000000000000000000146144235572911,44847
"scaled_rainfall_deviation:factor(COD_MUNI)44855",-2.11122816735249,0.105780697287252,-19.9585389536559,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000144812086722822,44855
"scaled_rainfall_deviation:factor(COD_MUNI)44874",-2.0144380502348,0.107254414000085,-18.7818661732021,0.00000000000000000000000000000000000000000000000000000000000000000000000000000118282737788828,44874
"scaled_rainfall_deviation:factor(COD_MUNI)47001",-1.97343241802681,0.0747837471812161,-26.3885201318514,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000281203550447763,47001
"scaled_rainfall_deviation:factor(COD_MUNI)47030",-2.074791135615,0.10510589044483,-19.7400081654231,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000111390366469058,47030
"scaled_rainfall_deviation:factor(COD_MUNI)47053",-2.08596432599536,0.0799377139633076,-26.0948709010223,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000620288732191883,47053
"scaled_rainfall_deviation:factor(COD_MUNI)47058",-2.01633846059335,0.112035930672795,-17.9972482799481,0.00000000000000000000000000000000000000000000000000000000000000000000000224084933618458,47058
"scaled_rainfall_deviation:factor(COD_MUNI)47161",-2.09315939189135,0.11324082685439,-18.4841408353793,0.000000000000000000000000000000000000000000000000000000000000000000000000000306343731003532,47161
